# Sky View Factor Data
# Point_ID X Y Z SkyViewFactor
9062 -0.109859 1.08571 3.82089 0
9063 -0.156525 0.702373 4.73333 0
9064 -0.0865253 0.885707 3.80443 0.375357
9065 -0.183192 0.685707 3.85 0
9066 -0.196525 1.06904 4.43333 0
9067 -5.70653 3.71237 4.15 0
9068 -5.50653 3.71237 4.75 0
9069 -2.79653 3.75237 1.11667 0.228769
9070 -2.59153 3.72904 1.735 0
9071 -2.22986 3.68571 1.15 0
9072 -0.149859 2.37071 1.155 0.336327
9073 -2.57986 3.68571 1.73333 0
9074 -0.196525 1.96904 0.833333 0
9075 -0.129859 -2.01429 0.8 0
9076 -0.156525 -1.81429 1.74 0
9077 -0.129859 -2.21429 0.813125 0
9078 -8.04319 -1.41929 1.735 0
9079 -8.07986 -1.81429 1.43333 0.181265
9080 -8.02986 -1.16429 1.13333 0
9081 -8.01319 -1.86429 1.46667 0
9082 -8.00986 -1.59763 1.7 0
9083 -6.70653 3.71237 0.85 0
9084 -6.30653 3.77237 0.820892 0
9085 -6.95653 3.71904 1.13333 0
9086 -8.01853 2.02571 4.16667 0
9087 -0.174525 1.83571 1.16667 0
9088 -8.01853 -2.19763 4.7 0
9089 -8.167 2.07071 3.78242 0.0908755
9090 -8.20999 2.07571 3.77971 0.300218
9091 -8.20999 -2.40929 3.77971 0.2995
9092 0.0169383 0.490707 3.77971 0.189074
9093 -4.69319 -3.19929 3.79141 0
9094 -4.09653 -3.19596 3.79158 0
9095 -4.09653 -3.23929 3.78202 0
9096 0.0184747 1.08404 3.77702 0.347447
9097 0.0184747 1.08237 3.77654 0.226337
9098 -5.11153 3.89917 3.77971 0.286337
9099 -2.19653 3.81071 0.782022 0
9100 -2.79319 3.77071 0.793081 0
9101 -0.0693859 1.79071 0.788652 0.187446
9102 0.0157443 -2.21096 0.781036 0.242155
9103 0.0177898 2.38404 0.779276 0.572179
9104 -0.0248586 -2.21096 0.780621 0
9105 -8.2088 -1.21763 0.781036 0.318353
9106 -8.11986 -1.41429 0.780446 0
9107 -6.31153 3.81285 0.788652 0.115899
9108 -6.50653 3.89737 0.760861 0
9109 -4.12553 -3.10829 4.36167 0
9110 -7.97888 1.50729 4.40469 0
9111 -7.99453 -2.37896 4.36333 0
9112 -0.200525 1.07104 4.36333 0
9113 -7.98622 -2.39118 4.42203 0
9114 -4.11495 -3.09664 4.40469 0
9115 -4.11964 -3.10357 4.40797 0
9116 -0.196525 1.05671 4.36167 0
9117 -0.214176 1.05413 4.40469 0
9118 -0.2244 1.05367 4.37666 0
9119 -2.77386 3.68571 1.43667 0
9120 -2.76286 3.68371 1.43833 0
9121 -2.76964 3.67971 1.42111 0
9122 -0.229559 2.35882 1.37861 0
9123 -7.98816 -1.79542 1.40842 0
9124 -0.202525 -1.63696 1.43667 0
9125 -0.204887 -1.64118 1.40797 0
9126 -7.99253 -1.80129 1.38833 0
9127 -7.9731 -1.7954 1.41686 0
9128 -7.97288 -1.79587 1.32 0
9129 -7.98816 -1.7874 1.40797 0
9130 -6.87919 3.68171 1.44 0
9131 -6.87753 3.67971 1.38833 0
9132 -6.87918 3.67971 1.41219 0
9133 -5.51819 -0.134293 4.36667 0
9134 -3.69653 1.63737 5.07 0
9135 -3.69319 2.17071 3 0
9136 -3.60986 -3.31429 2.05167 0.0646055
9137 -5.17153 -1.82929 1.38333 0
9138 -5.21986 1.61071 0.686667 0
9139 -5.17319 2.39071 0 0
9140 -5.17319 2.41071 1.39333 0
9141 -5.21986 -1.01929 0 0
9142 -5.17319 -1.83929 0.696667 0
9143 -5.18986 1.87404 0 0
9144 -6.18015 -0.154648 3.99274 0
9145 -6.17583 -0.163998 4.00726 0
9146 -6.16513 -0.291997 3.99245 0
9147 -6.20507 -0.282521 3.99274 0
9148 -6.20129 -0.278738 4.00778 0
9149 -3.72628 2.07138 3.99222 0
9150 -3.72155 1.9947 3.99219 0
9151 -3.72173 2.07436 3.99767 0
9152 -3.84688 2.05013 3.99274 0
9153 -3.76486 2.08416 4.08491 0
9154 -3.76153 2.09082 3.86688 0
9155 -3.76653 2.08737 4.01 0
9156 -3.81153 2.09082 3.86688 0
9157 -5.22153 2.29404 0.94 0
9158 -5.23941 2.30538 1.00726 0
9159 -5.17319 2.29726 1.0849 0
9160 -5.22153 2.29059 1.08312 0
9161 -5.13155 -1.2053 0.992187 0
9162 -5.13623 -1.14999 1.00726 0
9163 -5.26155 -1.20526 1.00781 0
9164 -5.2531 -1.13231 1.00726 0
9165 -5.25475 -1.12074 0.99274 0
9166 -5.17319 -1.13929 1.01 0
9167 -5.21819 -1.10251 1.08133 0
9168 -5.21653 -1.11929 1.08179 0
9169 -3.74239 -3.22332 1.00233 0
9170 -3.75529 -3.364 0.99274 0
9171 -3.79164 -3.31429 0.866882 0
9172 -3.80153 -3.31596 1.01 0.466314
9173 -3.79164 -3.31929 1.08312 0.280945
9174 -0.24624 0.861121 1.99868 0
9175 -7.60047 2.25371 0.656448 0
9176 -7.69739 2.25774 0.848898 0
9177 -7.85119 2.25779 0.848949 0
9178 -7.63571 2.25892 0.849806 0
9179 -7.66991 2.2624 0.725 0
9180 -7.89924 2.24758 0.848594 0
9181 -7.88462 2.25493 0.849851 0
9182 -7.86357 2.25846 0.849688 0
9183 -7.92661 2.18979 0.650293 0
9184 -7.94102 2.17997 0.848179 0
9185 -7.9115 2.2428 0.656299 0
9186 -7.92086 2.22953 0.663941 0
9187 -7.9216 2.20589 0.650199 0
9188 -7.9216 2.21504 0.646217 0
9189 -7.94298 1.70138 0.849807 0
9190 -7.93938 1.73923 0.657543 0
9191 -7.94136 1.74299 0.664007 0
9192 -7.94297 1.74431 0.8498 0
9193 -7.81821 1.71184 0.645 0
9194 -7.70392 2.18389 0.65 0
9195 -7.78431 1.96896 0.65 0
9196 -7.81821 2.09957 0.65 0
9197 -7.78431 1.84245 0.65 0
9198 -7.94095 1.80164 0.849173 0
9199 -7.90742 1.84149 0.648006 0
9200 -7.92943 1.79933 0.650592 0
9201 -7.85275 1.87316 0.645279 0
9202 -7.86163 1.8857 0.65362 0
9203 -7.87247 1.87936 0.787007 0
9204 -7.87666 1.87026 0.653325 0
9205 -7.87055 1.8683 0.650608 0
9206 -7.85103 1.88664 0.849511 0
9207 -7.85195 1.88712 0.849903 0
9208 -7.71246 1.88913 0.657049 0
9209 -7.81895 1.88591 0.787007 0
9210 -7.65455 1.8863 0.848949 0
9211 -7.61387 1.88075 0.662059 0
9212 -7.61046 1.87714 0.657489 0
9213 -7.63814 1.88228 0.655822 0
9214 -7.63202 1.88554 0.849628 0
9215 -7.5605 1.82804 0.725 0
9216 -7.55359 1.80058 0.660292 0
9217 -7.56647 1.82711 0.660111 0
9218 -7.5639 1.82731 0.849741 0
9219 -7.55383 1.73923 0.649798 0
9220 -7.55159 1.70991 0.787007 0
9221 -7.55057 1.74769 0.849583 0
9222 -7.55123 1.64428 0.848921 0
9223 -7.61921 1.56886 0.650293 0
9224 -7.56117 1.59242 0.655077 0
9225 -7.62477 1.55763 0.649377 0
9226 -7.57117 1.5845 0.658471 0
9227 -7.627 1.55445 0.84843 0
9228 -7.55835 1.62721 0.653262 0
9229 -7.5592 1.61125 0.65526 0
9230 -7.61722 1.55618 0.848472 0
9231 -7.55368 1.61298 0.849706 0
9232 -7.5623 1.5926 0.84994 0
9233 -7.82314 1.55381 0.652239 0
9234 -7.70822 1.56272 0.65151 0
9235 -7.70822 1.55401 0.787007 0
9236 -7.93021 1.58478 0.662651 0
9237 -7.80975 1.55251 0.849791 0
9238 -7.94011 1.61192 0.654788 0
9239 -7.93263 1.62282 0.652147 0
9240 -7.93789 1.61606 0.787007 0
9241 -7.90031 1.88198 0.845 0
9242 -7.94007 1.61491 0.849713 0
9243 -7.94163 1.62511 0.849486 0
9244 -7.71247 1.90077 0.845 0
9245 -7.54739 1.93979 0.845 0
9246 -7.53191 1.61264 0.85 0
9247 -7.64951 1.53825 0.85 0
9248 -7.93848 1.54982 0.85 0
9249 -7.85194 1.91219 0.85 0
9250 -5.30653 3.80571 3.7808 0
9251 -5.05653 3.71904 4.13333 0
9252 -0.0965253 0.685707 4.75667 0
9253 -0.0298586 0.485707 4.10746 0.245888
9254 -7.99653 -3.24763 4 0
9255 -0.129859 -0.78096 3 0
9256 -2.66319 -3.18096 6 0
9257 -4.74653 -3.14763 4.13333 0
9258 -8.09653 1.67571 4.75667 0
9259 -8.12986 -3.31429 4 0.17141
9260 -7.99653 -2.51429 5.2 0
9261 -0.0631919 -1.81429 1.75 0
9262 -0.0298586 -2.01429 1.75 0
9263 -0.196525 2.83571 0.533333 0
9264 -3.80438 0.348642 2 0
9265 -3.80438 0.222771 1 0
9266 -3.79978 0.339932 2 0
9267 -5.21811 0.000631571 1.81905 0
9268 -6.96488 3.68094 0.44095 0
9269 -6.43558 0.30169 0.3427 0
9270 -8.01452 1.19936 0.4981 0
9271 -6.40488 0.262532 0.27285 0
9272 -8.03251 1.21206 0.4981 0
9273 -5.21811 -0.0459351 1.85715 0
9274 -3.79443 0.22625 3 0
9275 -8.06319 1.48571 2.75 0
9276 -8.06319 -1.61763 1.76 0
9277 -8.06319 1.48571 0 0
9278 -8.06319 -1.20429 1.12 0
9279 -2.79653 3.81237 0.785796 0
9280 0.00347473 -2.38096 0.514925 0.270771
9281 -5.18986 2.82571 0 0
9282 -2.35287 -2.60193 6 0
9283 -3.11248 -2.13379 6 0
9284 -7.06986 0.305707 1.83333 0
9285 -9.72986 3.84904 0 0
9286 -8.19653 3.84904 1 0
9287 -8.19653 3.84904 3.13415 0
9288 -2.72986 3.88571 2.83333 0.450064
9289 -1.19653 1.70814 0.18119 0
9290 -0.863192 1.47814 0.5625 0
9291 -1.19653 0.0981352 1.5906 0
9292 -0.196525 -0.821865 2.3406 0
9293 -0.529859 1.81927 0.0561901 0
9294 -7.81196 2.05814 0.998806 0
9295 -7.78566 2.08261 0.993644 0
9296 -7.79702 2.05975 0.977331 0
9297 -7.79653 2.04689 0.974519 0
9298 -7.77028 2.06966 0.997559 0
9299 -7.78042 2.05748 0.989818 0
9300 -7.7768 2.06431 0.97946 0
9301 -7.78203 2.05232 1.00057 0
9302 -7.78732 2.08012 0.984738 0
9303 -7.91113 1.91866 0.97 0
9304 -7.90856 1.91576 0.984557 0
9305 -7.90766 1.91241 0.974557 0
9306 -7.91675 1.88794 0.99 0
9307 -7.95659 1.90404 0.99 0
9308 -7.88033 1.90902 1.01384 0
9309 -7.90264 1.90525 0.998217 0
9310 -7.90496 1.91335 0.996802 0
9311 -7.83844 1.91303 1.03391 0
9312 -7.9136 1.92322 0.85 0
9313 -7.95592 1.91257 0.97 0
9314 -7.90722 1.90663 0.89 0
9315 -7.95659 1.90404 0.93 0
9316 -7.95486 1.8978 0.93 0
9317 -7.86989 1.95531 0.919598 0
9318 -7.85426 2.016 0.953493 0
9319 -7.92742 1.93231 0.85 0
9320 -7.9596 2.22625 0.85 0
9321 -7.87295 2.27316 0.85 0
9322 -7.53345 2.22625 0.85 0
9323 -7.57441 2.2336 0.652512 0
9324 -7.70822 2.24585 0.645454 0
9325 -7.70768 2.2584 0.84956 0
9326 -7.62072 2.2542 0.657671 0
9327 -7.58058 2.24342 0.658735 0
9328 -7.60687 2.25257 0.66079 0
9329 -7.78483 2.24919 0.646348 0
9330 -7.56646 2.21934 0.657649 0
9331 -7.5902 2.24668 0.849926 0
9332 -7.56414 2.22192 0.849862 0
9333 -7.55384 2.18872 0.787007 0
9334 -7.55476 2.04588 0.655921 0
9335 -7.55139 2.08506 0.848481 0
9336 -7.5505 2.02385 0.849646 0
9337 -7.56802 1.98456 0.657101 0
9338 -7.5673 2.01085 0.650071 0
9339 -7.55583 1.99817 0.848801 0
9340 -7.55007 2.0119 0.655233 0
9341 -7.6201 1.92753 0.657988 0
9342 -7.81463 1.9205 0.725 0
9343 -7.71237 1.9373 0.645393 0
9344 -7.78066 1.93454 0.651335 0
9345 -7.83646 1.9255 0.787007 0
9346 -7.77146 1.9251 0.848963 0
9347 -7.87381 1.9294 0.655257 0
9348 -7.87453 1.93822 0.648043 0
9349 -7.87078 1.92866 0.849947 0
9350 -7.87596 1.93201 0.849908 0
9351 -7.87181 1.94642 0.650238 0
9352 -7.90094 1.97656 0.650125 0
9353 -7.94298 2.0119 0.655233 0
9354 -7.93846 2.016 0.649444 0
9355 -7.86394 1.93671 0.651587 0
9356 -7.9371 1.98985 0.725 0
9357 -7.94159 2.01742 0.848778 0
9358 -7.94235 2.01643 0.849701 0
9359 -7.94249 2.06925 0.849591 0
9360 -7.94081 2.12479 0.660799 0
9361 -7.76057 2.06437 0.648333 0
9362 -7.76887 1.76707 0.648333 0
9363 -7.02986 -3.61429 6.38163 0.587656
9364 -6.68894 -0.277396 0.36095 0
9365 -5.26898 -0.388225 0.38 0
9366 -6.66175 -0.177032 0.37365 0
9367 -5.73121 0.246657 0.240633 0
9368 -5.39423 -0.0337853 0.0349136 0
9369 -5.3844 0.104145 0.0158636 0
9370 -5.37031 -0.322167 0.0285636 0
9371 -6.49955 0.0767128 0.0222136 0
9372 -5.39273 -0.343064 0.0285636 0
9373 -5.4055 -0.0949026 0.0222136 0
9374 -5.35965 -0.390167 0.269113 0
9375 -5.35307 -0.325651 0.0393856 0
9376 -5.39329 -0.123209 0.0222136 0
9377 -6.46594 -0.353546 0.0158636 0
9378 -5.30704 -0.364793 0.379528 0
9379 -5.33408 -0.0405516 0.0599274 0
9380 -5.29273 0.0260488 0.258621 0
9381 -5.36416 0.0204564 0.035834 0
9382 -5.30094 0.0621895 0.376613 0
9383 -5.38813 0.118556 0.0362912 0
9384 -5.38113 0.166052 0.269113 0
9385 -5.34585 0.118016 0.0531225 0
9386 -5.37836 0.123594 0.0377716 0
9387 -5.37302 0.144605 0.0604583 0
9388 -5.37212 0.114123 0.036244 0
9389 -5.32502 0.157207 0.378961 0
9390 -6.32407 0.168305 0.269113 0
9391 -6.20037 0.14471 0.0524431 0
9392 -5.38714 0.13725 0.0451149 0
9393 -5.5089 0.14677 0.0569639 0
9394 -5.77949 0.144676 0.0523531 0
9395 -6.29835 0.186715 0.378932 0
9396 -6.32407 0.189507 0.258621 0
9397 -5.80765 0.178411 0.371495 0
9398 -5.91091 0.178273 0.371367 0
9399 -6.6239 -0.072036 0.0674948 0
9400 -6.49514 0.0826889 0.0351225 0
9401 -6.57364 -0.0161912 0.0222136 0
9402 -6.65077 -0.0601121 0.370384 0
9403 -6.63195 0.0174974 0.373345 0
9404 -6.61171 -0.21928 0.0665753 0
9405 -6.59396 -0.236965 0.0469497 0
9406 -6.57864 -0.200108 0.0222136 0
9407 -6.61691 -0.291412 0.37933 0
9408 -6.44534 -0.333406 0.0285636 0
9409 -6.4174 -0.407434 0.375066 0
9410 -6.51234 -0.376345 0.371467 0
9411 -6.31408 -0.380587 0.0672249 0
9412 -6.16975 -0.398892 0.269113 0
9413 -5.45618 -0.420093 0.258621 0
9414 -6.32407 -0.420093 0.258621 0
9415 -5.65099 -0.410354 0.374142 0
9416 -6.20255 -0.414517 0.377872 0
9417 -5.79925 -0.356374 0.0372695 0
9418 -10.4275 0.120707 0.491968 0
9419 -10.4311 0.0807066 0.489639 0
9420 -10.4234 0.0954385 0.516208 0.336498
9421 -11.5158 0.120707 1.32333 0.421496
9422 -10.9156 0.120707 0.676667 0.258448
9423 -10.6451 0.127373 0.676667 0
9424 -10.8965 0.120707 1.32333 0.241825
9425 -9.71604 0.12404 1.32333 0.118892
9426 -9.46378 0.127373 1.32333 0.196604
9427 -11.6415 0.147373 1.32333 0
9428 -10.4028 0.11904 0.03 0.407994
9429 -10.248 0.11904 0.03 0.609083
9430 -9.88669 0.11904 0.03 0.670663
9431 -11.5899 0.11904 0.03 0.00221433
9432 -9.65443 0.11904 0.03 0.261719
9433 -9.78679 0.12404 1.97 0
9434 -9.47045 0.12404 1.97 0
9435 -9.49959 0.11904 1.97 0
9436 -9.5254 0.11904 0.03 0.101694
9437 -1.16446 -0.712198 3.27006 0
9438 -1.17779 1.9708 0.788738 0
9439 -1.15922 2.0148 0.877017 0
9440 -1.17113 2.0148 0.850874 0
9441 -1.18087 -0.285198 2.73105 0
9442 -1.16756 0.864802 1.78895 0
9443 -1.18335 2.0148 0.75951 0
9444 -1.16138 0.864802 1.81774 0
9445 -1.18412 0.864802 1.70403 0
9446 -1.15813 -0.285198 2.64799 0
9447 -1.16138 2.0148 0.67863 0
9448 -1.18412 -0.285198 2.55121 0
9449 -1.15813 0.864802 1.70081 0
9450 -1.15813 0.864802 1.60403 0
9451 -1.15922 -0.285198 2.53266 0
9452 -1.16138 -0.285198 2.43105 0
9453 -1.18087 0.864802 1.51774 0
9454 -1.18303 2.0148 0.477017 0
9455 -1.16355 0.864802 1.39194 0
9456 -1.16833 -1.4352 3.18824 0
9457 -0.201925 0.291802 1.81828 0
9458 -0.234916 -0.285198 2.74799 0
9459 -0.212182 2.0148 0.87863 0
9460 -0.217595 -1.4352 3.67903 0
9461 -0.22053 -0.285198 2.66146 0
9462 -0.208935 0.864802 1.70081 0
9463 -0.234916 -0.285198 2.64799 0
9464 -0.22053 2.0148 0.583235 0
9465 -0.226255 -1.4352 3.37742 0
9466 -0.212182 -1.4352 3.37016 0
9467 -0.225486 -0.285198 2.45985 0
9468 -0.221925 2.0148 0.450874 0
9469 -0.231668 -1.4352 3.37016 0
9470 -0.231668 -1.4352 3.47016 0
9471 -0.208935 0.864802 1.29758 0
9472 -0.225486 -0.285198 2.25985 0
9473 -1.14321 2.0148 1.09695 0
9474 -1.2088 -0.366612 3.01948 0
9475 -1.13656 -0.313256 3.00187 0
9476 -1.15549 -0.238915 2.95938 0
9477 -1.20987 1.50098 1.5089 0
9478 -0.225587 2.0148 1.05385 0
9479 -0.253046 0.865516 2.00035 0
9480 -0.202331 1.4392 1.52426 0
9481 -8.09653 1.47237 4.11667 0
9482 -7.99653 2.05904 4.43333 0
9483 -8.04653 1.68071 3.84792 0.188882
9484 -8.00986 1.69237 4.7 0
9485 -8.04653 -2.20929 4.77833 0
9486 -4.29653 -3.11429 3.88333 0
9487 -8.02319 -2.03096 4.7 0
9488 -8.00986 -2.36429 4.16667 0
9489 -0.156525 0.490707 4.445 0
9490 -4.09653 -3.20096 3.82089 0
9491 -4.47986 -3.12763 3.9 0
9492 -0.163192 0.902373 4.8 0
9493 -0.146525 1.11404 4.445 0
9494 -5.50986 3.76904 4.76 0
9495 -5.70986 3.78571 4.11667 0
9496 -5.72319 3.73571 3.81313 0
9497 -5.48986 3.68571 4.73333 0
9498 -5.09986 3.73571 4.46667 0
9499 -5.50653 3.72571 3.88333 0.226806
9500 -2.37986 3.70237 1.8 0
9501 -2.14653 3.71904 1.13333 0
9502 -2.22986 3.72571 1.15 0.13847
9503 -2.57986 3.71237 0.9 0.0342875
9504 -0.146525 2.18071 0.847917 0.514737
9505 -0.196525 2.16904 1.73333 0
9506 -0.169859 2.33571 1.43333 0.0913011
9507 -0.146525 -2.01763 1.75333 0
9508 -0.156525 -2.00929 1.745 0
9509 -0.153192 -1.62929 1.445 0.055215
9510 -0.163192 -1.79763 0.8 0
9511 -8.04653 -1.41096 1.75333 0
9512 -0.196525 -1.81429 0.883333 0
9513 -8.09653 -1.20763 1.43667 0
9514 -8.00986 -1.41429 0.85 0
9515 -6.70986 3.76904 1.76 0
9516 -8.04653 -1.20763 1.46667 0
9517 -8.02319 -1.26429 1.43333 0.0775004
9518 -6.90653 3.75237 0.813125 0
9519 -6.33986 3.72571 1.15 0.018634
9520 -8.01853 1.85904 3.9 0
9521 -8.01853 -1.86429 4.16667 0
9522 -0.170525 2.00237 1.43333 0
9523 -8.07653 1.87571 3.795 0
9524 -8.21152 2.07237 3.77702 0.658022
9525 -4.09653 -3.19763 3.79658 0
9526 -4.69653 -3.19596 3.79158 0
9527 -5.70653 3.76904 3.79658 0
9528 -5.11153 3.89951 3.77834 0.258507
9529 -2.79486 3.90002 0.779276 0.226803
9530 -2.79153 3.89917 0.77971 0.0604824
9531 -2.79653 3.85404 0.777468 0
9532 -0.0693859 -2.21429 0.788652 0
9533 0.0169383 -1.61929 0.77971 0.505365
9534 -0.0272465 -2.21263 0.785899 0.436322
9535 0.0151414 -2.01429 0.760861 0
9536 -8.12366 -1.21429 0.788652 0
9537 -6.90653 3.89737 0.764294 0.417294
9538 -6.90153 3.81285 0.788652 0.339274
9539 -7.98561 1.50729 4.40888 0
9540 -7.99653 1.50471 4.38833 0
9541 -7.99453 1.49837 4.44 0
9542 -7.9731 1.50682 4.41686 0
9543 -7.99453 -2.38063 4.43833 0
9544 -7.99253 -2.40129 4.38833 0
9545 -7.98798 -2.39633 4.4131 0
9546 -7.98386 -2.38226 4.41687 0
9547 -5.67964 3.66209 4.41733 0
9548 -4.11919 -3.10829 4.43667 0
9549 -0.198525 1.07271 4.41167 0
9550 -0.202525 1.05671 4.36167 0
9551 -0.204887 1.05882 4.40797 0
9552 -0.202525 1.05413 4.41265 0
9553 -0.204887 1.05458 4.40842 0
9554 -5.69019 3.68371 4.36167 0
9555 -5.67449 3.66383 4.40644 0
9556 -2.77765 3.67734 1.40842 0
9557 -2.78186 3.68371 1.43667 0
9558 -2.7654 3.67047 1.40646 0
9559 -2.76449 3.67304 1.41687 0
9560 -0.21176 -1.63317 1.40646 0
9561 -0.202525 -1.64329 1.36167 0
9562 -0.220146 -1.64118 1.41733 0
9563 -6.88386 3.68171 1.36 0
9564 -0.214176 -1.64587 1.40469 0
9565 -7.97288 -1.78271 1.32 0
9566 -6.87542 3.66228 1.41686 0
9567 -7.99253 -1.79963 1.36333 0
9568 -7.97908 -1.78226 1.41088 0
9569 -6.88341 3.66674 1.37472 0
9570 -5.50653 -0.134293 3.68667 0
9571 -3.69153 1.64737 5.08 0
9572 -6.25653 -0.204293 3.675 0
9573 -3.80986 2.19071 3.69667 0
9574 -3.69653 1.37071 4.38333 0
9575 -3.76986 1.37571 4.38333 0
9576 -3.69653 2.14237 3.675 0
9577 -5.21986 -1.83929 1.39333 0
9578 -5.17653 1.85737 2.07 0
9579 -3.61486 -3.31429 2.07 0
9580 -3.84153 -3.30096 1.36 0
9581 -5.21653 -1.54596 1.36 0
9582 -3.77986 2.14071 4.36 0
9583 -3.35486 -3.27429 0.68 0
9584 -6.13821 -0.153323 3.99767 0
9585 -6.12241 -0.295322 3.99767 0
9586 -6.18029 -0.293997 3.99274 0
9587 -6.20653 -0.199293 3.86821 0
9588 -6.19641 -0.199293 4.08312 0
9589 -3.72756 2.04946 3.99767 0
9590 -3.73138 2.06705 3.99767 0
9591 -3.8431 2.06769 3.99274 0
9592 -3.84688 1.99447 4.00726 0
9593 -3.84177 2.06714 3.99767 0
9594 -5.13623 2.21442 1.00726 0
9595 -5.17486 2.30761 0.86555 0
9596 -3.81153 2.09082 4.08312 0
9597 -5.25688 2.21447 0.99274 0
9598 -5.14334 2.29275 1.00752 0
9599 -5.15322 2.30671 0.997667 0
9600 -5.25888 2.22852 0.992447 0
9601 -5.25688 -1.20553 0.99274 0
9602 -5.23019 2.30406 1.00752 0
9603 -5.1282 -1.21934 1.00233 0
9604 -5.17653 -1.12596 0.94 0
9605 -5.26223 -1.21931 0.997406 0
9606 -5.22963 -1.11997 0.99222 0
9607 -5.22153 -1.11462 0.997406 0
9608 -3.74013 -3.362 1.00755 0.608418
9609 -3.69741 -3.364 0.99274 0
9610 -3.77141 -3.27429 0.866882 0
9611 -3.79831 -3.27096 0.868668 0
9612 -0.21752 0.338877 2.49172 0
9613 -7.82314 2.2538 0.655429 0
9614 -7.84093 2.2574 0.787007 0
9615 -7.78483 2.25723 0.663706 0
9616 -7.89314 2.25094 0.848552 0
9617 -7.70822 2.25866 0.653619 0
9618 -7.90521 2.24402 0.848779 0
9619 -7.94194 2.18586 0.849812 0
9620 -7.93793 2.19512 0.787007 0
9621 -7.90155 2.24194 0.655342 0
9622 -7.89079 2.25013 0.660824 0
9623 -7.88613 2.23993 0.645275 0
9624 -7.94166 1.699 0.848481 0
9625 -7.94081 1.73923 0.660799 0
9626 -7.943 1.66548 0.849829 0
9627 -7.94146 2.1112 0.787007 0
9628 -7.94248 1.67816 0.849583 0
9629 -7.93624 1.81559 0.652543 0
9630 -7.92143 1.82179 0.646275 0
9631 -7.64231 2.16097 0.645 0
9632 -7.64077 1.99368 0.645 0
9633 -7.85158 1.99368 0.65 0
9634 -7.9218 1.81112 0.650075 0
9635 -7.94016 1.80207 0.848607 0
9636 -7.93778 1.80958 0.726004 0
9637 -7.85621 1.87525 0.64574 0
9638 -7.94123 1.80269 0.849903 0
9639 -7.91057 1.8447 0.663887 0
9640 -7.8667 1.88318 0.849166 0
9641 -7.65457 1.88696 0.849612 0
9642 -7.81027 1.88696 0.849612 0
9643 -7.64842 1.88766 0.849903 0
9644 -7.7 1.88609 0.848465 0
9645 -7.6381 1.88315 0.649632 0
9646 -7.63684 1.87525 0.64574 0
9647 -7.63795 1.88399 0.658636 0
9648 -7.6412 1.88526 0.663887 0
9649 -7.61668 1.8768 0.662786 0
9650 -7.64214 1.88613 0.848814 0
9651 -7.55712 1.82081 0.656043 0
9652 -7.6071 1.87001 0.848927 0
9653 -7.54739 1.79571 0.785 0
9654 -7.551 1.8092 0.657931 0
9655 -7.55734 1.81502 0.787007 0
9656 -7.57125 1.81112 0.650075 0
9657 -7.5643 1.66033 0.65027 0
9658 -7.55981 1.68663 0.646348 0
9659 -7.5512 1.75816 0.848944 0
9660 -7.55057 1.68702 0.849584 0
9661 -7.58007 1.59067 0.645341 0
9662 -7.61998 1.55294 0.655279 0
9663 -7.56936 1.58567 0.662466 0
9664 -7.56966 1.60943 0.650208 0
9665 -7.58348 1.57158 0.662386 0
9666 -7.56091 1.5953 0.849475 0
9667 -7.58696 1.56723 0.849086 0
9668 -7.5685 1.58633 0.848265 0
9669 -7.66991 1.54924 0.663275 0
9670 -7.55058 1.63144 0.849806 0
9671 -7.74653 1.54901 0.785 0
9672 -7.70822 1.55944 0.653599 0
9673 -7.66991 1.56556 0.645454 0
9674 -7.90701 1.58066 0.645988 0
9675 -7.82261 1.55301 0.849561 0
9676 -7.88604 1.57208 0.650208 0
9677 -7.91609 1.58971 0.64599 0
9678 -7.9341 1.60292 0.651438 0
9679 -7.8755 1.551 0.663858 0
9680 -7.93795 1.6296 0.65598 0
9681 -7.91371 1.57489 0.660395 0
9682 -7.9384 1.61865 0.787007 0
9683 -7.864 1.55445 0.848179 0
9684 -7.63356 1.91016 0.845 0
9685 -7.82986 1.51071 0.846667 0
9686 -7.93028 1.87874 0.845 0
9687 -7.55901 1.54686 0.85 0
9688 -7.78408 1.89977 0.85 0
9689 -7.77525 1.89977 0.85 0
9690 -5.75653 3.70237 4.46667 0
9691 -5.71319 3.76237 3.8 0
9692 -5.10653 3.81237 3.7858 0
9693 -5.09986 3.76237 3.8 0
9694 -0.0298586 0.685707 4.75 0
9695 -0.0765253 0.685707 3.7808 0
9696 0.00347473 1.81904 3.51493 0.824567
9697 -4.09319 -3.15763 3.8 0
9698 -8.12319 2.07571 3.7858 0
9699 -4.29653 -3.24763 4.75 0
9700 -0.196525 2.85237 0.866667 0
9701 -8.12319 -2.41429 3.7858 0
9702 -8.02319 1.87571 3.8 0
9703 -8.01319 -2.23096 4.8 0
9704 -7.99653 2.47904 3.53333 0
9705 -3.34319 -3.18096 2.075 0
9706 -3.87653 -3.24763 0.691667 0
9707 -0.119859 -1.60763 0.8 0
9708 -0.0298586 -1.61429 1.10746 0.418306
9709 -3.79164 0.351591 0 0
9710 -3.78598 0.350625 1 0
9711 -5.19853 -0.0533434 1.8127 0
9712 -5.22129 -0.122652 1.81905 0
9713 -8.03251 1.22476 0.4473 0
9714 -7.99335 1.19406 0.51715 0
9715 -5.18054 -0.127943 1.7619 0
